month,date,deep-subprime_yoy,subprime_yoy,near-prime_yoy,prime_yoy,super-prime_yoy
241,2020-02,.1466329478838898,.1909561190240127,.1850500000457171,.1281854957600621,.1145892292871629
242,2020-03,-.0961346557531932,-.0193347225067898,-.027439891723204,-.1692009961821518,-.298868752127312
243,2020-04,-.1784733712035079,-.417998480514744,-.4926376269080679,-.4931210222712755,-.566410766552485
244,2020-05,-.2752584007785068,-.4702864024796924,-.5042466520423151,-.49768097924835,-.5131713841926704
245,2020-06,-.3044531148796144,-.3889401345356463,-.4519447350057789,-.4077231514503606,-.3847041951705909
246,2020-07,-.0224002937047649,-.3312394502271135,-.4213348195049713,-.3882369567620373,-.3401247416792924
247,2020-08,.0393019399940972,-.2716429715915681,-.3943643856709392,-.4006876311897163,-.3825965043343258
248,2020-09,-.0956988630935321,-.2671773739212849,-.396989471566142,-.3559502123425098,-.3171331186910961
249,2020-10,.1511460000783794,-.0549217014242939,-.2361429663608565,-.2593825920016669,-.2436635814313158
250,2020-11,.1702053221534885,-.0597962097038321,-.1496424203197058,-.1528347364572578,-.1731080773396083
251,2020-12,-.0444005065581864,-.1162022371587478,-.2322497845555044,-.2056769447688748,-.2446263805455811
252,2021-01,.1077864096630695,-.0844102979499834,-.2082844253472137,-.2288284953841788,-.2499637194158442
253,2021-02,.0495436898325496,.0021036299618884,-.1108543555684498,-.1802727474583333,-.2350701779825766
254,2021-03,.4269833924183771,.3152058553217232,.174883317646755,.1928389269864552,.2520880673758744
255,2021-04,.7638591936469169,1.323643115067006,1.286113255331885,1.012544926052249,1.109824996988595
256,2021-05,.8177947721916645,1.605417430561095,1.598502849441982,1.278806339536432,.9937844639260868
257,2021-06,.7455291185827733,1.283282333758013,1.427512422814705,1.070939309521169,.7775770620090822
258,2021-07,.3644093551510211,.9871890294477943,1.239503957195409,.8859933194402591,.5928087835232736
259,2021-08,.0783280399315476,.6909217902543039,.9347353581035689,.7287853326979516,.4003483372311858
260,2021-09,.2755712432331925,.712813985604553,.9557896725044333,.6763873668047379,.3112453984180145
261,2021-10,.1055403811723588,.3125511061645394,.5635783583362717,.4865983109825233,.2669783299589544
262,2021-11,.0664603369198852,.3379099207059704,.5034896960470913,.4288504310443102,.2943780098281588
263,2021-12,.2678275528386115,.4821950559319465,.6443688793479655,.489933821611502,.2832185350912251
264,2022-01,.1737879531754961,.3430669246304817,.5199539524174979,.3562746218850916,.1701710164873083
265,2022-02,.2819091597404325,.295904246226478,.4173502335538284,.3567198600644485,.2506964004418276
266,2022-03,.0270400631531481,.1240309160489168,.362498131003936,.3295801267874387,.2411301716915324
267,2022-04,-.0207216915641342,.0262271063403291,.2420145027606846,.2530628989580974,.1797904134531469
268,2022-05,-.0785653599291133,-.0659639266294894,.1322561849419691,.1484911876465365,.1350636554770055
269,2022-06,-.002060691669407,-.0007972225425597,.1123311724645352,.1383285753800715,.0746374025983492
270,2022-07,-.0912436340263183,-.0541670496220318,.0479503090750442,.1648368959449912,.1283215226056686
271,2022-08,-.0038700968540432,-.0277042239153579,.0517130405251844,.1386214616262037,.1241090438649
272,2022-09,-.0798662215114019,-.088367523768334,-.0154594151454404,.0533958073467958,.1260928737679052
273,2022-10,-.1602163485264218,-.1081166047648201,-.0133162357902218,.0474508994292231,.0723923819080386
274,2022-11,-.1995891992125405,-.1872272991669746,-.0978289662530787,.0074440981795805,.059595248356055
275,2022-12,-.2456388013480853,-.2383997023763054,-.1478489529391876,-.0311675024354209,.0487872705410315
276,2023-01,-.2090773822518031,-.148629957540952,-.0745468074491843,.1054630560931368,.2607725356128534
277,2023-02,-.2064748315470974,-.1827939462733016,-.1563926115944337,-.0012505545905047,.1532321249521043
278,2023-03,-.1854055000109385,-.1199384476139427,-.1441174915996528,-.0668793491540527,.0264393389543099
279,2023-04,-.2293397286162333,-.168262399465069,-.1355432850227777,-.0431833682814222,.1272792080538059
280,2023-05,-.1977164799746643,-.1383796169467711,-.187840695935339,-.0552577972730994,.1375372817241556
281,2023-06,-.1950313611813925,-.1685216461264072,-.2116347709119615,-.0915825554526528,.05485318837103
282,2023-07,-.1726790000472702,-.1731992883732317,-.1485750410611972,-.096297937969058,.0443247070610362
283,2023-08,-.152677213484216,-.1585143568968745,-.162729083919119,-.1207211380417253,.0244755347599264
284,2023-09,-.2017091816757148,-.2042579692235464,-.2116636530985257,-.1105540564058527,-.0046742511479281
285,2023-10,-.1396266330689708,-.1897748375209895,-.2011033094016157,-.1036500107496344,.0294406614121596
286,2023-11,-.0475131073171066,-.1362593024298398,-.1733804489109209,-.1067344799382533,.0039492193276165
287,2023-12,-.0447064086883846,-.102853531436803,-.1495975212272503,-.1102783407461802,.0109966063721463
288,2024-01,-.0754733854220145,-.1378718133079078,-.182557785143751,-.1433445258543106,-.0328531500577407
289,2024-02,-.0967913196054252,-.1509490606037557,-.1380113402563133,-.1088663378376044,.0121648236419746
290,2024-03,-.1212457331009315,-.193997442557921,-.2104048153428471,-.1317867279313844,.0094358116767988
291,2024-04,.0728637322316994,-.116244856572497,-.2073596125317062,-.1307998157195661,-.0069371250559835
292,2024-05,.102333518370032,-.1338203339309244,-.1922374134682186,-.1323535666729078,-.0371142293182843
293,2024-06,.0926355083122869,-.1013122694303561,-.1623752649811282,-.1351311282476882,-.002043040459497
294,2024-07,.25171778946366,-.0211286648203754,-.1663419028944237,-.1278670500547441,-.032642000293422
295,2024-08,.2063113030356539,-.0444693999041196,-.1409417811125272,-.092671010506235,.0153096510631565
296,2024-09,.2655093172044106,.0300706206297466,-.0981374565885817,-.0968808692669988,.0250118027863278
297,2024-10,.5140083251098557,.1317243918574405,-.0945306753076235,-.1177046895735507,-.0167819404307292
298,2024-11,.4620028876964415,.0819050180540132,-.0877098235850185,-.0893975859345808,-.0220801659856381
299,2024-12,.4984729837134999,.1388471186981086,.0043770412328155,.0103183489291173,.086432962325623
300,2025-01,.660087393377246,.2022454039826919,.017616938061875,-.0238288127697164,.0181614495777377
301,2025-02,.4290590250719254,.1456600127059269,-.0340533662762319,-.0386668072934298,-.0373254992504801
302,2025-03,.5611082803645863,.2151523123657605,.0536871347775352,-.0010302007181918,.0307128225855222
303,2025-04,.3590251838532117,.1980153804888044,.077926553530222,.0415626133247176,.0825064519858646
