month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
184,2015-05,.0719775124192122,.0662071660594714,.0484485383511679,-.0030121536444721
185,2015-06,.1512006617341085,.1722884620690362,.1759883263022096,.1700483106251936
186,2015-07,.0958815007262542,.0979457089482105,.0180282802471497,-.0877358184050332
187,2015-08,.0763792377487469,.1202929206911316,.1312312647299698,.1301394435025286
188,2015-09,.080997530142017,.1371523431022578,.163096524356598,.1839042060271092
189,2015-10,.1136211565540082,.1926619149174998,.2535418395725034,.2934318451757142
190,2015-11,.1212328406361701,.172818017946938,.1835703694020324,.2006133973974737
191,2015-12,.0545700727691429,.081655332506117,.0971589248853859,.1060910089561844
192,2016-01,.0375448255777993,.0870205939209251,.0924011539796506,.1331783557545097
193,2016-02,.1316622812927756,.1738870994746944,.192515058129377,.2262224289078732
194,2016-03,.108576961228972,.1308941415607034,.1132853211421716,.1274974601012878
195,2016-04,.0951158994449884,.0852052263764291,.0772803418683898,.0803983600029755
196,2016-05,.1437931665480265,.2152908586555,.2207859229203835,.206285457141891
197,2016-06,.055482992753467,.0874983122901199,.1269846461500642,.205357645517404
198,2016-07,.0960685600092235,.1585517984443492,.2146452157145713,.3110497451908069
199,2016-08,.1080366464259092,.1039573852834548,.0923724854745095,.1379071945906687
200,2016-09,.0668650204616938,.0362712716145378,.0122646309118287,.0065938031235975
201,2016-10,-.013056372375901,-.0873967982457177,-.1349605028091245,-.1872954465780329
202,2016-11,.02452198483417,-.0432005716023337,-.0505612490305828,-.0457573989388412
203,2016-12,-.009054656043468,-.0112539735425209,-.0214537471116151,-.0439191846014157
204,2017-01,.0781353705569836,.0741081363247568,.0045221571899571,-.0391385565279634
205,2017-02,-.0742072501030157,-.0886084852897743,-.0639315829111545,-.0523779699758591
206,2017-03,-.0004432989643751,.0141858133197715,.0492751517225738,.0712867950712412
207,2017-04,-.072828725678466,-.0798470125009484,-.0717821919029892,-.0997166706106363
208,2017-05,-.0663881594652663,-.12640287773538,-.1410860524221493,-.0951869334207371
209,2017-06,-.0507722609190287,-.0420091805295321,-.0541636161347425,-.0880447999558415
210,2017-07,-.065693186103553,-.1001633727140052,-.0709408437132087,-.0180456992781237
211,2017-08,-.0573794795570489,-.0677131480167514,-.0087888032051902,.0550919397017945
212,2017-09,-.098186775108511,-.1036527038148241,-.0926900704153485,-.1139850741362555
213,2017-10,-.007458522825452,-.0121618769084509,.0258167062564077,.1555819643202526
214,2017-11,.014830689143459,.0177499510237658,.0215859748303143,.0365401752914021
215,2017-12,-.0210483701181691,-.0283145630858395,-.0049314043608925,.0068109278938962
216,2018-01,-.0359811439955338,-.0477255975979698,.0047739172066585,.0460398371037207
217,2018-02,-.0055729492798997,.0077029881548559,.0188255201001637,.0366751245832837
218,2018-03,-.0433057694534106,-.0280690927129433,-.0738862353056405,-.0877819499932784
219,2018-04,.01543879366678,.0518175242618199,.0309865844446066,.0667622518603445
220,2018-05,.0006603227237601,.0370791785002877,.0547481825701583,.0663063677110809
221,2018-06,-.0418020889384997,-.0104507597971969,-.0226779123720978,-.0084575750644703
222,2018-07,.0076589307352119,.0294301530446107,-.0362508003531137,-.0903319924139167
223,2018-08,.0339800953211679,.0698573280674165,.0073254788476248,-.0403026183887381
224,2018-09,.0648105653744748,.100180418533735,.0914612748334492,.1037461596561071
225,2018-10,.0599922771790631,.1212924155619945,.117809586166132,.0841897537834347
226,2018-11,-.0094573299057178,.034611397924526,.0316370806564586,.0635810659018976
227,2018-12,.017137646403999,.0275914242837111,.0072979334814114,.036085817699282
228,2019-01,.056952933054478,.0646673119351865,.0319037171664951,.075413044508516
229,2019-02,.0431877630416763,.0381379144309757,.0258334075188444,.0501018367189632
230,2019-03,.0552154341939001,.0265007557572995,.0933316740073801,.2269493755602651
231,2019-04,.0410558370490963,.0444174173492774,.0600015322533041,.0971677431287068
232,2019-05,.0332045985874296,.033414346885826,.0484378984952821,.055503933316608
233,2019-06,.0711541817046412,.0475973342897492,.0512292779938706,.0477117035894415
234,2019-07,.0503502007354097,.0207691357681719,-.0044791652001668,-.0125313623478043
235,2019-08,.2069914811175958,.1899055595778052,.1384602185098423,.1156902846325465
236,2019-09,.2291511248564274,.2083961349929898,.2138557871780775,.2253992756182966
237,2019-10,.1300028999724332,.0961761429281754,.086102217495288,.0822649464962195
238,2019-11,.0822612486300085,.0854570097881622,.0787496039242235,.0799849510910462
239,2019-12,.1566461112433239,.1542380005884864,.1471301393098818,.1755666639585948
240,2020-01,.1069689816560259,.0729313625888098,.1031970784179925,.111923597314925
241,2020-02,.1281734624959627,.1084662924514276,.1437579577555587,.1649794536141861
242,2020-03,-.1600087050081337,-.1499383415211452,-.2109173421610633,-.2971611004296327
243,2020-04,-.4324825527908515,-.4509786541040207,-.5144102930495374,-.5841386160686095
244,2020-05,-.4106338463888122,-.432762830735415,-.5119373647320522,-.560166051982825
245,2020-06,-.3336103989187156,-.3732084127826127,-.4133144181781482,-.430278373334782
246,2020-07,-.2395667005871277,-.3024064326027764,-.3644952958508355,-.4014354027514638
247,2020-08,-.2932752047017241,-.3021809166960167,-.369820723063789,-.4150680137618224
248,2020-09,-.2586410843988777,-.2667900996183853,-.3504427750120552,-.3809412167781719
249,2020-10,-.1120528507767937,-.1108786605325901,-.249215303873535,-.3468452416256838
250,2020-11,-.0114121338953333,-.0523210876821175,-.1765097828588351,-.2989837863662152
251,2020-12,-.1094177940161563,-.1642228639834435,-.2451699987174287,-.3111085477573139
252,2021-01,-.1039589462536255,-.1275922334418009,-.2277719126917165,-.3159851559943466
253,2021-02,-.0790630394052318,-.0771037540163499,-.2031627945717753,-.2942577958137553
254,2021-03,.3595771293364374,.3155143741201994,.2051726777386361,.1412541075788843
255,2021-04,1.069333234388336,1.084750260908838,1.058745132754591,1.168894117522789
256,2021-05,1.023042763835965,1.190669015468291,1.178927038626609,1.115226624718515
257,2021-06,.8528556017499711,1.058147263888248,.932780521949396,.8420329616299871
258,2021-07,.5829657118610962,.7740189027037642,.74934407306256,.7197238446745738
259,2021-08,.4294882380559207,.4827205041504091,.5500878107492699,.5763011539145562
260,2021-09,.4454074708823582,.5011270261870759,.5077136466932527,.4910696520324441
261,2021-10,.236247152733889,.3306302207686212,.3878521449491073,.400080000840534
262,2021-11,.2299331903215216,.3047196718998694,.3625008253295655,.4758816330123609
263,2021-12,.3218207358772845,.4165955225752675,.3994437064956649,.4211791174138344
264,2022-01,.227527855948962,.268710259298065,.2921138398610325,.3061372937903583
265,2022-02,.2328382175833003,.3068403419419779,.3258185081868087,.3698530847066767
266,2022-03,.1555400226299266,.2071071909058691,.271179949648455,.3294993374253752
267,2022-04,.1106321650156568,.1327472531922397,.1872931230817509,.2588638730929452
268,2022-05,.0670617921184514,.0489172273323663,.1113095642777528,.2178504124105539
269,2022-06,.0651513363005751,.0570148044850437,.1020658781329848,.1381208037210453
270,2022-07,.0726333538650053,.0596621466850037,.1079309741867985,.1224645389407819
271,2022-08,.0895528376886358,.0643551824978839,.1027936207318125,.183872458865914
272,2022-09,.0364340772231574,.0184032342305912,.0648890901939282,.1257832049461271
273,2022-10,.0326498406779264,-.0268871927834176,.0223373564719095,.1179950331986663
274,2022-11,-.0331701062487802,-.0464453977994815,-.0152717757006671,.0835683844962436
275,2022-12,-.0648977379032462,-.0904358570826251,-.0435554853449976,.0544590967670947
276,2023-01,.0818594700008756,.0338976454061578,.0959380569620998,.1966321872499093
277,2023-02,.0206978942939733,-.0417552838855002,-.0013106290543692,.0999638784593006
278,2023-03,-.068610545446583,-.0733175490111247,-.0594058226787183,.0353769448215998
279,2023-04,-.0428582499081556,-.0336568033376407,-.0100269045189048,.0572974949150672
280,2023-05,-.0350843867538931,-.0378997745412475,-.0092933823791464,.0667955248189767
281,2023-06,-.050357268811779,-.0885652859792989,-.0631265585778826,.0151695380328997
282,2023-07,-.0391734955691593,-.0697798136747433,-.0628183934046272,.0462497822380498
283,2023-08,-.0754529146916609,-.0748286330007212,-.0633374067082431,.005222098804441
284,2023-09,-.119808196715254,-.1042426933887111,-.0777199921445002,-.0055576141156131
285,2023-10,-.0805033538405743,-.0787757339735716,-.0677206274308703,.0289977019892913
286,2023-11,-.076345789078487,-.0793031330149662,-.0512181777208227,.0187187294276195
287,2023-12,-.0720225730546235,-.0673680925385518,-.039803834623945,.0187637116117947
288,2024-01,-.0885838126052335,-.0828179173062365,-.0935255951568078,-.0161194816437191
289,2024-02,-.0620786037825316,-.0551590246940433,-.0552985554405659,.0181894048035097
290,2024-03,-.0829991771603212,-.0881786339354978,-.0652574147655102,-.0278284767645298
291,2024-04,-.052961765724541,-.0699466231747812,-.0667206335012636,.0239402696173276
292,2024-05,-.0456107946713717,-.0930767871883953,-.0798420023146008,-.0051394843347548
293,2024-06,-.0351113539650904,-.0531047483871384,-.0562027028858365,-.0126460568744517
294,2024-07,-.0562800751861793,-.0302532086518897,-.051113025036621,-.0269775736607092
295,2024-08,-.0231318486462046,-.0199234032076986,-.0244015657350107,.0160175178369991
296,2024-09,.002525069432731,.0133804153007948,-.0108847188062829,.0251257439086262
297,2024-10,.0619992773064735,.0432299930427996,-.014081655721718,-.0098546359655539
298,2024-11,.0722635887367966,.0545171780913072,-.0065286447133784,-.0063236284171102
299,2024-12,.1340354547812405,.1294709423228791,.0739926578248985,.1002028795463679
300,2025-01,.1092321300663186,.1458135562983863,.0953224076304631,.0722869340256405
301,2025-02,.0506902339091367,.0586422769409726,.0347435444666061,-.0159536525310901
302,2025-03,.1313747228666362,.1365892130508627,.0949534111180797,.0991077252725303
303,2025-04,.138464437148696,.1565919914847266,.1202529832686115,.0792121266670016
304,2025-05,.1137984499353344,.1519840595484531,.0996879563175681,.1048608032973642
305,2025-06,.060568419747308,.0835868561395508,.0896965718697125,.1238520962306875
