month,date,vol,vol_unadj,income_level_group
257,2021-06,13669031451.1141,13807839051.5152,Middle
257,2021-06,14482048655.7087,14768693666.1616,High
257,2021-06,5212748399.69724,5368162591.41414,Moderate
257,2021-06,866222921.690963,895272386.363636,Low
258,2021-07,13020478538.745,13897822332.3232,Middle
258,2021-07,14029401216.368,15164343565.1515,High
258,2021-07,5032812161.58702,5420461712.62626,Moderate
258,2021-07,847651631.986763,896033364.6464649,Low
259,2021-08,13239520261.5533,13720169760.101,Middle
259,2021-08,13912008771.9766,14316071309.596,High
259,2021-08,5044260278.24829,5283412611.11112,Moderate
259,2021-08,812617616.530272,850088769.191919,Low
260,2021-09,13485804987.9546,12967972841.9192,Middle
260,2021-09,14341144022.4357,13619850814.1414,High
260,2021-09,5206135005.69754,5094737443.9394,Moderate
260,2021-09,837412471.142873,809343175.252525,Low
261,2021-10,13766458562.2543,13762608334.3434,Middle
261,2021-10,14972887978.39,14734745361.6162,High
261,2021-10,5374903737.81594,5415425948.9899,Moderate
261,2021-10,847171766.768766,849056010.10101,Low
262,2021-11,15194076358.451,16063565886.8687,Middle
262,2021-11,16087643107.6196,16756442217.6768,High
262,2021-11,5618952834.89506,5941998127.77778,Moderate
262,2021-11,921311641.601572,952075607.070707,Low
263,2021-12,14831060500.9506,14442512072.2222,Middle
263,2021-12,15085318135.4168,14722945984.3434,High
263,2021-12,5824328403.06582,5534240607.07071,Moderate
263,2021-12,931092033.5399899,901270172.727273,Low
264,2022-01,13378683973.1856,12704043975.2525,Middle
264,2022-01,14575855857.0369,14009850332.3232,High
264,2022-01,5154498056.22618,4780848085.85859,Moderate
264,2022-01,875822787.056451,805140751.010101,Low
265,2022-02,14978918527.5483,13316804328.2828,Middle
265,2022-02,15457943887.0378,13982925670.7071,High
265,2022-02,5669544888.16269,4952254670.70707,Moderate
265,2022-02,920267118.781585,806934655.050505,Low
266,2022-03,1003932467.53893,1018109507.57576,Low
266,2022-03,15897568464.9338,16564357613.6364,Middle
266,2022-03,17252175908.0425,17895615832.3232,High
266,2022-03,6160273680.97226,6277450071.71717,Moderate
267,2022-04,15565756944.0696,15462153516.1616,Middle
267,2022-04,16286390324.4071,16231419971.7172,High
267,2022-04,5931620901.50343,5932612885.85858,Moderate
267,2022-04,978011942.753485,984879692.424243,Low
268,2022-05,15519522800.6909,15906565344.4444,Middle
268,2022-05,16456300728.8643,16997088282.3232,High
268,2022-05,5986606945.1763,6228884100.50505,Moderate
268,2022-05,996098231.343202,1070395901.51515,Low
269,2022-06,16087956098.1935,16316070859.596,Middle
269,2022-06,17173534668.7703,17635112792.4243,High
269,2022-06,6132295671.29808,6335841687.87879,Moderate
269,2022-06,986658602.879161,1018871614.14141,Low
270,2022-07,16448403088.9483,17423171375.7576,Middle
270,2022-07,17798642246.5781,18778038038.8889,High
270,2022-07,6188285972.58308,6612064407.57576,Moderate
270,2022-07,976671040.077497,1030641535.35354,Low
271,2022-08,16366775032.128,16823035580.8081,Middle
271,2022-08,17282342995.2089,17580911505.5556,High
271,2022-08,6231253782.83748,6465569890.90909,Moderate
271,2022-08,982055077.4775521,1018303461.61616,Low
272,2022-09,16266588619.3188,15597464644.9495,Middle
272,2022-09,17403068628.2842,16759873760.6061,High
272,2022-09,6072794957.5168,5913305834.84849,Moderate
272,2022-09,976981597.570297,947244224.747475,Low
273,2022-10,16291910211.7506,16098862167.6768,Middle
273,2022-10,17557964468.7003,17013233526.7677,High
273,2022-10,5966336914.66868,5936609098.48485,Moderate
273,2022-10,970301827.884164,964734215.656566,Low
274,2022-11,16883483279.4206,17753783567.1717,Middle
274,2022-11,18315958597.7367,19018047207.0707,High
274,2022-11,6095889276.75936,6418564102.52525,Moderate
274,2022-11,968181286.927256,997622233.333333,Low
275,2022-12,16141846651.6471,15765546288.8889,Middle
275,2022-12,16996983858.7051,16301663694.9495,High
275,2022-12,5955528913.88686,5660229396.9697,Moderate
275,2022-12,899159735.839777,866272438.383839,Low
276,2023-01,17046774586.6772,16341860292.9293,Middle
276,2023-01,18840879893.5424,18474036723.2323,High
276,2023-01,6221024196.62235,5827817972.72727,Moderate
276,2023-01,956978846.6731451,882050201.515152,Low
277,2023-02,17207242523.1234,15518017707.0707,Middle
277,2023-02,18758552608.9793,17446584523.2323,High
277,2023-02,6257463031.51585,5517421420.70707,Moderate
277,2023-02,994762084.224671,885726454.545455,Low
278,2023-03,16963229511.6986,17640064490.404,Middle
278,2023-03,18849206777.6051,19287976082.3232,High
278,2023-03,6160270946.82635,6275679467.17172,Moderate
278,2023-03,965990953.167827,979888073.7373739,Low
279,2023-04,16872615631.8664,16873505785.3535,Middle
279,2023-04,18623648602.9703,18728132779.798,High
279,2023-04,6188420453.65264,6238025214.14142,Moderate
279,2023-04,966191016.041499,979152083.333333,Low
280,2023-05,17181867153.3908,17683156491.4142,Middle
280,2023-05,18822435680.1006,19496772508.5859,High
280,2023-05,6244074088.01153,6534124971.21212,Moderate
280,2023-05,982284181.865953,1057122412.12121,Low
281,2023-06,16452806808.4231,16763526816.1616,Middle
281,2023-06,17566265801.3393,18134427223.7374,High
281,2023-06,6069325425.60099,6313676192.92929,Moderate
281,2023-06,927588575.112419,961224029.79798,Low
282,2023-07,16684399955.6435,17721322723.2323,Middle
282,2023-07,18107181395.0786,19326664877.7778,High
282,2023-07,6106142754.61473,6556093680.30303,Moderate
282,2023-07,939245871.82024,999285329.2929291,Low
283,2023-08,16310040476.2409,16754477148.9899,Middle
283,2023-08,17807197736.082,18086630645.9596,High
283,2023-08,5974173592.78684,6212746638.88889,Moderate
283,2023-08,983489359.268536,1017199758.08081,Low
284,2023-09,16034173737.5219,15214131667.1717,Middle
284,2023-09,17575459565.6544,16477741236.3636,High
284,2023-09,5940440612.5497,5724078325.75758,Moderate
284,2023-09,946323530.985954,914346555.050505,Low
285,2023-10,16126779775.3035,15796650578.7879,Middle
285,2023-10,16970730296.1753,16395727582.3232,High
285,2023-10,5963385693.97938,5878890307.07071,Moderate
285,2023-10,928572305.3580689,920606803.535354,Low
286,2023-11,16331456852.5611,17185516684.3434,Middle
286,2023-11,17919160224.7005,18599655052.0202,High
286,2023-11,5972831921.7754,6282667689.89899,Moderate
286,2023-11,937224419.8171329,960498151.010101,Low
287,2023-12,15392625403.7477,14992590541.4141,Middle
287,2023-12,17363656708.7378,16356800808.5859,High
287,2023-12,5901739716.10513,5586557224.24243,Moderate
287,2023-12,864691887.870032,828494494.949495,Low
288,2024-01,16178122234.7836,15481457247.4748,Middle
288,2024-01,18003543453.4589,17717559268.6869,High
288,2024-01,5892287269.96704,5495430445.45455,Moderate
288,2024-01,933982381.927042,859277413.131313,Low
289,2024-02,16986671576.8924,15297997359.0909,Middle
289,2024-02,18285274031.6027,17330749805.5556,High
289,2024-02,6135875222.10951,5395280836.36364,Moderate
289,2024-02,939721971.7475359,835240169.191919,Low
290,2024-03,15960899188.9692,16633341556.0606,Middle
290,2024-03,18060365767.085,18530117362.1212,High
290,2024-03,5814415404.99694,5934336724.24242,Moderate
290,2024-03,888044996.485176,901799326.2626261,Low
291,2024-04,15792409101.0189,15897919721.7172,Middle
291,2024-04,17212750189.2913,17539849284.3434,High
291,2024-04,5734790406.19608,5834460788.88889,Moderate
291,2024-04,884065710.323719,905520378.787878,Low
292,2024-05,15827463925.1679,16427245684.8485,Middle
292,2024-05,17261429702.9842,17997696584.3434,High
292,2024-05,5711719619.87224,6036645802.52525,Moderate
292,2024-05,832771693.24712,905549957.575757,Low
293,2024-06,15866994261.0043,16210330706.5657,Middle
293,2024-06,17440776826.8703,17685605742.9293,High
293,2024-06,5704231444.96099,5962600921.71717,Moderate
293,2024-06,895167964.853346,927019854.040404,Low
294,2024-07,15623804898.3648,16684576173.2323,Middle
294,2024-07,17179854854.5164,18360985681.3131,High
294,2024-07,5637885874.2017,6101297163.13131,Moderate
294,2024-07,902421964.0945081,965018911.111111,Low
295,2024-08,15707532921.5378,16135031716.1616,Middle
295,2024-08,17391374104.7234,17672831143.4344,High
295,2024-08,5641650306.70529,5876313887.87879,Moderate
295,2024-08,848738319.101216,882334470.7070709,Low
296,2024-09,15683110968.1514,14775524341.4141,Middle
296,2024-09,17269267009.3765,15993675015.1515,High
296,2024-09,5614189939.84477,5362234692.92929,Moderate
296,2024-09,870374885.307044,836285895.959596,Low
297,2024-10,15684904789.2063,15273409883.8384,Middle
297,2024-10,17374856862.0544,16730676895.9596,High
297,2024-10,5655182069.11429,5537312141.41414,Moderate
297,2024-10,889930572.1229579,881139256.060606,Low
298,2024-11,15639925951.0739,16448576224.4526,Middle
298,2024-11,17471243676.2811,17762604370.8027,High
298,2024-11,5701729913.36769,5989814112.49603,Moderate
298,2024-11,863685892.468205,879818552.628456,Low
299,2024-12,16183643586.5687,15785807598.5695,Middle
299,2024-12,17949846879.4708,17369213454.3432,High
299,2024-12,6133728184.1799,5813746304.00562,Moderate
299,2024-12,905107691.1424201,867500024.939423,Low
300,2025-01,16130821375.3143,15453148556.5792,Middle
300,2025-01,17865257217.3709,17782393828.7067,High
300,2025-01,5857567233.69396,5459010620.99206,Moderate
300,2025-01,917396847.0379339,847230146.325891,Low
301,2025-02,16133249039.6034,14455754648.2436,Middle
301,2025-02,17842486893.2497,16422031482.6411,High
301,2025-02,5826328186.96431,5096649276.69909,Moderate
301,2025-02,854019732.92469,753234099.27675,Low
302,2025-03,16547810407.6766,17211810582.1835,Middle
302,2025-03,18366585547.9324,19121993102.5399,High
302,2025-03,5996687418.7582,6125175701.95874,Moderate
302,2025-03,932782018.3530329,946469670.147421,Low
303,2025-04,17423688011.8053,17605635836.091,Middle
303,2025-04,19498720155.4869,19974471397.7428,High
303,2025-04,6242530634.33433,6374668220.74511,Moderate
303,2025-04,983731512.9454581,1009519661.96236,Low
