month,date,vol,vol_unadj,income_level_group
254,2021-03,4054502637.516723,2119786988.888888,High
255,2021-04,1965037899.035022,1071120495.454545,Moderate
255,2021-04,339688840.2377916,178585027.7777778,Low
255,2021-04,3660727594.720154,1925567872.727273,Middle
255,2021-04,4070598909.744968,1914421755.555556,High
256,2021-05,1506073529.022879,1222682683.838384,Moderate
256,2021-05,303775128.9676143,219045628.7878788,Low
256,2021-05,3506428469.625486,2544806651.515152,Middle
256,2021-05,4015634725.844502,2631529254.545455,High
257,2021-06,1902796126.468234,1429364750,Moderate
257,2021-06,362407247.8542167,253183065.6565657,Low
257,2021-06,3964035963.553928,2792419297.979798,Middle
257,2021-06,4279583203.393952,2921255500,High
258,2021-07,1672328620.519258,1514993763.636363,Moderate
258,2021-07,357940620.7336431,336290946.9696969,Low
258,2021-07,3763271782.367403,3530735020.707072,Middle
258,2021-07,3871007848.842733,3737937386.868687,High
259,2021-08,1712024349.134066,4476352996.464645,Moderate
259,2021-08,369327009.4305428,1001507602.525252,Low
259,2021-08,3964977556.904558,11285255991.91919,Middle
259,2021-08,4103078291.459941,13219060341.41415,High
260,2021-09,1758721326.876668,3415044505.050507,Moderate
260,2021-09,349879245.7139472,694100771.7171718,Low
260,2021-09,3982866272.754332,7789023172.222222,High
260,2021-09,4126296644.149682,8181206065.656561,Middle
261,2021-10,1467432662.51397,1447088937.373738,Moderate
261,2021-10,295729538.9758784,304758653.030303,Low
261,2021-10,3390488261.431632,2946952830.80808,High
261,2021-10,3764550662.422302,3340862569.69697,Middle
262,2021-11,1665825296.603708,1155069348.989899,Moderate
262,2021-11,295601574.9983197,195245607.5757576,Low
262,2021-11,4097657358.578522,2785047333.838385,Middle
262,2021-11,4279687112.787816,2798348360.606061,High
263,2021-12,2162379114.562726,1260729919.191919,Moderate
263,2021-12,325426034.3953318,204164139.8989899,Low
263,2021-12,4424797619.717634,2750255501.0101,Middle
263,2021-12,4978816725.186871,3032295485.353537,High
264,2022-01,1770255717.457961,1615362195.959597,Moderate
264,2022-01,329630223.6679357,304536196.4646464,Low
264,2022-01,4246849422.690639,3915970198.484848,Middle
264,2022-01,4539660111.728893,3892439594.444443,High
265,2022-02,1809425903.720387,1109252687.878788,Moderate
265,2022-02,371983246.3750079,216868803.030303,Low
265,2022-02,4317796716.500679,2598609606.060606,Middle
265,2022-02,4822081001.619037,2596984700.50505,High
266,2022-03,1747014052.984143,1125486038.383839,Moderate
266,2022-03,354228001.3712083,204680408.5858586,Low
266,2022-03,4214994950.086253,2321493731.313132,Middle
266,2022-03,4590499270.81587,2282589105.050507,High
267,2022-04,1739796089.716601,905533331.8181822,Moderate
267,2022-04,352427565.8284533,179915727.7777778,Low
267,2022-04,4626585916.686113,2337109438.383838,Middle
267,2022-04,4694731961.006783,2048862227.272726,High
268,2022-05,2021028698.305026,1635869175.757576,Moderate
268,2022-05,399077852.9948034,288784602.5252525,Low
268,2022-05,4650184900.803402,3377231727.777777,Middle
268,2022-05,4750935393.991375,3188747230.30303,High
269,2022-06,1880410471.976992,1418379162.626263,Moderate
269,2022-06,369897315.1786388,260152862.6262626,Low
269,2022-06,4656629895.926535,3223656620.202021,High
269,2022-06,4868577186.733665,3477077185.353537,Middle
270,2022-07,2195655381.024643,1989340667.676768,Moderate
270,2022-07,453339532.3974217,429855720.2020202,Low
270,2022-07,4931207786.855566,4644669967.171714,Middle
270,2022-07,5000446437.590606,4824502486.363638,High
271,2022-08,2247130072.02223,5862806492.424239,Moderate
271,2022-08,458483893.8047805,1251897061.616162,Low
271,2022-08,4883802138.236651,15778166371.71717,High
271,2022-08,5127213759.040399,14592749437.87879,Middle
272,2022-09,2223257331.227131,4367153326.767675,Moderate
272,2022-09,465953563.0560268,935549766.1616163,Low
272,2022-09,4964473259.77896,9894824577.272724,High
272,2022-09,5181556556.255083,10443215264.14141,Middle
273,2022-10,2397861795.397488,2412359001.515152,Moderate
273,2022-10,505757442.2804867,514462581.3131315,Low
273,2022-10,5142768003.156171,4511278757.070706,High
273,2022-10,5683353395.085232,5026787910.606059,Middle
274,2022-11,3904455137.090278,2735808082.323233,Moderate
274,2022-11,668929682.3914016,447008367.1717172,Low
274,2022-11,8101051129.504354,5478544746.464648,High
274,2022-11,9243265532.073915,6371905667.171717,Middle
275,2022-12,1933411122.645028,1098379863.131314,Moderate
275,2022-12,3886327921.792397,2318468888.38384,High
275,2022-12,4248566208.911127,2651406339.89899,Middle
275,2022-12,440758386.3273804,274179324.2424243,Low
276,2023-01,1497503103.742268,1382074997.979798,Moderate
276,2023-01,317637379.1975102,294120000.0000001,Low
276,2023-01,3452093668.492835,3184790005.050504,Middle
276,2023-01,3459847102.26785,2979711040.404042,High
277,2023-02,1663042552.568583,987127356.060606,Moderate
277,2023-02,3305781114.569776,1636727815.151516,High
277,2023-02,3800014646.039869,2205657603.535354,Middle
277,2023-02,389433351.6226032,217251280.8080807,Low
278,2023-03,1717732581.251709,1110057277.272727,Moderate
278,2023-03,3257119052.234365,1555661938.88889,High
278,2023-03,3583595870.115021,1918464467.171717,Middle
278,2023-03,429562859.9867496,242650851.010101,Low
279,2023-04,1447843924.86086,729899259.0909091,Moderate
279,2023-04,278534313.3793375,141520662.1212121,Low
279,2023-04,2945759187.675848,1449344711.111111,Middle
279,2023-04,3157898974.260545,1305706170.70707,High
280,2023-05,1600648802.024197,1299264181.818182,Moderate
280,2023-05,371887689.2611285,274441879.2929292,Low
280,2023-05,3794409191.908066,2798783506.565656,Middle
280,2023-05,3818244608.569573,2663579405.050505,High
281,2023-06,1827131115.987986,1376300841.919192,Moderate
281,2023-06,375647219.5800719,266587504.5454546,Low
281,2023-06,3987634718.020196,2805590675.252525,High
281,2023-06,4117759338.076917,2991103859.59596,Middle
282,2023-07,1734896498.260624,1593208143.434344,Moderate
282,2023-07,367168606.4970243,351048825.2525252,Low
282,2023-07,4131805931.364318,3931688014.646464,Middle
282,2023-07,4159072593.982942,4029312935.858586,High
283,2023-08,2061155198.865798,5345028445.959596,Moderate
283,2023-08,423036915.7128282,1154630421.717172,Low
283,2023-08,4718158409.061954,15305764108.08081,High
283,2023-08,4896563838.142091,13850897044.44445,Middle
284,2023-09,2163072384.63052,4253926487.878788,Moderate
284,2023-09,459747191.924487,924714827.2727274,Low
284,2023-09,4942778189.753486,9930867982.828279,High
284,2023-09,5020631699.260637,10162830303.0303,Middle
285,2023-10,2497683493.96714,2552627540.909091,Moderate
285,2023-10,560851836.4337282,565294037.878788,Low
285,2023-10,6875636044.95553,5942524811.111113,High
285,2023-10,7016494702.926685,6224715959.595961,Middle
286,2023-11,2351179806.826508,1670222194.444444,Moderate
286,2023-11,491644581.8966064,334218128.2828282,Low
286,2023-11,5473379341.35431,3811751292.424244,Middle
286,2023-11,5481692373.250798,3753758631.313131,High
287,2023-12,2399712767.888939,1338605616.161616,Moderate
287,2023-12,503466971.3539397,308534409.0909091,Low
287,2023-12,5185565794.270812,3252829941.414141,Middle
287,2023-12,5260827773.086699,3101372506.060607,High
288,2024-01,2409088717.074349,2261040221.717173,Moderate
288,2024-01,489871099.4171955,458255815.1515152,Low
288,2024-01,5504018365.951347,5106834845.959595,Middle
288,2024-01,5658416556.261997,4940043974.747476,High
289,2024-02,2510242814.952537,1452490112.121212,Moderate
289,2024-02,525001244.6523849,285093515.6565656,Low
289,2024-02,6118423995.438686,3453443064.141415,Middle
289,2024-02,6155864846.041409,2860295647.979798,High
290,2024-03,1936807681.742245,1249508298.484848,Moderate
290,2024-03,4928943132.648861,2327060829.29293,High
290,2024-03,5092479981.076477,2681128029.79798,Middle
290,2024-03,523532991.7023099,291943913.1313131,Low
291,2024-04,2920272969.41927,1443256865.151515,Moderate
291,2024-04,665420129.4372762,338090687.8787878,Low
291,2024-04,6748364503.035515,3287233774.242426,Middle
291,2024-04,6799717980.230472,2770041321.717174,High
292,2024-05,3668537561.804596,2985714256.565656,Moderate
292,2024-05,696134484.4944768,519721390.9090909,Low
292,2024-05,8254186851.217794,6135929042.929294,Middle
292,2024-05,8386948478.216886,5967239330.303033,High
293,2024-06,2611197708.004354,1962915827.777778,Moderate
293,2024-06,6100661016.799113,4340395280.30303,High
293,2024-06,6543158704.432331,4791457985.858586,Middle
293,2024-06,659276427.2102495,467528290.9090908,Low
294,2024-07,2598623806.57502,2400902986.363637,Moderate
294,2024-07,5547647956.16324,5442617784.343431,High
294,2024-07,563585004.0690022,541754401.010101,Low
294,2024-07,6319137780.520032,6026940774.747478,Middle
295,2024-08,1940932598.176845,5022269311.111112,Moderate
295,2024-08,444393326.2694857,1210357451.010101,Low
295,2024-08,4609250345.542737,13017312361.61616,Middle
295,2024-08,4616516982.111718,14938530470.70707,High
296,2024-09,1797348576.468307,3527497200.272916,Moderate
296,2024-09,403320548.7990816,812035771.311033,Low
296,2024-09,4196252264.532486,8447829062.639937,High
296,2024-09,4286475897.606774,8671519028.980244,Middle
297,2024-10,1636616483.269908,1694573185.368953,Moderate
297,2024-10,365284683.7739461,369234545.2509856,Low
297,2024-10,3813841190.268167,3250821799.882808,High
297,2024-10,3999594464.886033,3575801524.070592,Middle
298,2024-11,1697973287.841905,1213131243.203798,Moderate
298,2024-11,3726740159.269001,2534498929.167485,High
298,2024-11,3913851896.831598,2742957684.318834,Middle
298,2024-11,416894721.9556564,287758789.3977014,Low
299,2024-12,1772860486.430724,981514597.6312995,Moderate
299,2024-12,377195555.6861613,228232993.6119689,Low
299,2024-12,4242127590.568339,2489515843.343659,High
299,2024-12,4429847408.019314,2777625976.123883,Middle
300,2025-01,1968215300.617331,1859488498.098179,Moderate
300,2025-01,432903658.3709152,403845186.0139472,Low
300,2025-01,4387132846.655273,3908432161.901118,High
300,2025-01,4567391403.389429,4238216446.524701,Middle
301,2025-02,2026957331.162611,1155487393.035692,Moderate
301,2025-02,398701572.8655469,213072272.0570576,Low
301,2025-02,4006744514.629752,1806710723.989083,High
301,2025-02,4665962649.053298,2587150300.99704,Middle
