month,date,yoy_num,yoy_vol
216,2018-01,-.0067496615320507,.0180492259898954
217,2018-02,-.1015116892248197,-.0603955453298352
218,2018-03,-.1149773132856475,-.1773189418679605
219,2018-04,-.0006009248233031,.0703323781563592
220,2018-05,-.02577252954208,-.0481815308083859
221,2018-06,-.0976583193536997,-.0825061835817622
222,2018-07,.0352364955154684,.0963759018846951
223,2018-08,-.0078998465369963,.0101229077679457
224,2018-09,-.0718238283283101,-.0662914689461136
225,2018-10,-.0190846830797251,.022489816357243
226,2018-11,-.019570549406446,-.0041989345932071
227,2018-12,-.0140962919241917,-.02450281562733
228,2019-01,.0003979482966883,-.0019294237526556
229,2019-02,.0130508772030769,-.009533593139457
230,2019-03,-.0509600084862626,.0007284986603038
231,2019-04,.0262461404945183,.0316263286405717
232,2019-05,-.0407761671875806,-.0295882746908134
233,2019-06,-.0674976111302214,-.0985137568515159
234,2019-07,.0047064252703671,.0200853802851902
235,2019-08,-.0435349183736741,.0000412437972644
236,2019-09,.0361551983212402,.0792201055131334
237,2019-10,-.0518095612958162,.0149788449853727
238,2019-11,-.082370394495543,.0080712681697665
239,2019-12,-.104254095246652,.0501959726768711
240,2020-01,-.0666225558822252,.0145723673156713
241,2020-02,-.0589397169842796,.0242736756286121
242,2020-03,-.0790390131203594,.0443426130674941
243,2020-04,-.2078324224086496,-.131961421372934
244,2020-05,-.2141131201965541,-.2674579060689377
245,2020-06,-.1175502294128886,-.1518666526061335
246,2020-07,-.1045148303152587,-.1548507613183729
247,2020-08,-.1603897216084423,-.160332782581292
248,2020-09,-.1492941418732889,-.140121972918642
249,2020-10,-.1754611900093441,-.2528197094188644
250,2020-11,-.1151325108187053,-.2406599591455263
251,2020-12,-.1213205230804794,-.2555164778988501
252,2021-01,-.1287418480030735,-.1976409088214996
253,2021-02,-.0594262511524316,-.1634666429954776
254,2021-03,.0027946079264285,-.2037474890975902
255,2021-04,-.0394677152930154,-.1588743778108807
256,2021-05,.0090042954494074,.0009769894111363
257,2021-06,.0050303820210524,.0885521189735295
258,2021-07,-.0970620462644826,-.0772283350304249
259,2021-08,-.0078266830832712,.0276608003188947
260,2021-09,.0367664198239233,.0530454252486164
261,2021-10,-.0620247651110137,-.0211997897420108
262,2021-11,.0496331173251799,.1918284483061743
263,2021-12,.0116539212243569,.287313195231701
264,2022-01,-.0028807812670128,.1335492864397711
265,2022-02,-.0464541734880585,.0394466585779815
266,2022-03,-.0249456159682257,.0244496757089354
267,2022-04,.0498612043331457,.0686227841498426
268,2022-05,.196148269305866,.2823502734701938
269,2022-06,.1740396755999306,.1342646506934409
270,2022-07,.178751609514494,.2973103988753531
271,2022-08,.1552332446257481,.238469988413297
272,2022-09,.1207087761472807,.2577549506666469
273,2022-10,.1901099365527149,.5263230938344582
274,2022-11,.3441141437770549,1.148904283368961
275,2022-12,.0650962037333457,-.1181891802000099
276,2023-01,.1277029666286201,-.1917907575324916
277,2023-02,.0519988189542701,-.2219874541722143
278,2023-03,.1011609482732569,-.183932549960777
279,2023-04,.0190048346382573,-.332513233293223
280,2023-05,.0469991497150442,-.1716157319294149
281,2023-06,-.0271870618180499,-.113073219531562
282,2023-07,.0434119095694638,-.1650216284001422
283,2023-08,-.0149084102069544,-.0478417650754977
284,2023-09,-.0296137119665282,-.0151361570183702
285,2023-10,.0705708658358971,.2199640044968709
286,2023-11,-.0631731464569769,-.362234402519905
287,2023-12,.0855288159249345,.2565343809953068
288,2024-01,.1378700850237469,.6189785229203736
289,2024-02,.1390989227501854,.5886813976608052
290,2024-03,-.0055410269278412,.349376576273532
291,2024-04,.2483943176719825,1.150391222398832
292,2024-05,.0438472454820836,1.207204929905914
293,2024-06,.1554719815219916,.5462954055711196
294,2024-07,.0304552625994948,.444893257430912
295,2024-08,-.0768968644877112,-.0418805356009762
296,2024-09,-.008596284247727,-.154932032985925
297,2024-10,-.0175478314303589,-.3916473600217926
298,2024-11,-.1342140193765778,-.2834000558819055
299,2024-12,-.0396293417069889,-.1893650368532749
300,2025-01,.164947534286886,-.1734266381760226
301,2025-02,-.0820868038104835,-.2788920683798062
302,2025-03,-.0232640401885218,-.254285164953316
303,2025-04,.0092695799987117,-.4289061914494455
304,2025-05,.0601091144091394,-.3101345284213337
