month,date,low_yoy,moderate_yoy,middle_yoy,high_yoy
211,2017-08,-.0254293387804502,.0018430275086916,.028886611410168,.0368626258441633
212,2017-09,-.0994057145056341,-.0917275106425811,-.0381465541226993,-.0455584624628837
213,2017-10,-.0725026748370777,.1010526780837329,.030083540895032,.0650910924876125
214,2017-11,-.1178884659937121,-.1216342871330144,-.1021815595681024,-.0761181411207054
215,2017-12,-.1131030762640603,-.095261262183984,-.0408860552558449,-.0372223614941094
216,2018-01,-.101233031963392,-.0144729276948401,.0274350616888954,-.0193649427314165
217,2018-02,-.1846761957225553,-.0810697693885239,-.1264262420435827,-.0421935078862703
218,2018-03,-.1721939743492444,-.1162129113468795,-.1259985194623231,-.0842060401396329
219,2018-04,-.0257290474704388,-.0371637559874695,.0030382987488786,.0439970545259672
220,2018-05,-.1129157552589079,-.0250166649221289,-.038699383881192,.0004505782420777
221,2018-06,-.1235719564348274,-.1376739562624246,-.1268852145024879,-.026957136009284
222,2018-07,.037452391028354,.0156460829252198,.0117645264189124,.0829625005791089
223,2018-08,-.0115116523539206,-.0078473702674263,-.0225219881603698,.0148219278813769
224,2018-09,-.0736766758781794,-.0631486572080627,-.091083365290523,-.0299039180106491
225,2018-10,.0276647510382145,-.124419785915822,-.0181454286152785,.0367300126527989
226,2018-11,-.1244137620530519,-.0275804075229571,-.032613848984378,.0432739765072987
227,2018-12,-.0664198060892273,.0212969688965195,-.0659730254235015,.0286107089664942
228,2019-01,.0080304912157608,-.0373551849542108,-.0333737719736435,.0552362107636482
229,2019-02,.017009624958513,.0048473570517655,.0316859225191484,-.0065978660709646
230,2019-03,-.1202328566189952,-.0810215799818509,-.0630472496730124,-.0019325456315241
231,2019-04,.1092821297647432,.0358481321097026,.0056865827451581,.0071161366800468
232,2019-05,-.0872020002995838,-.0484495247996925,-.0304174959136593,-.0316242702251881
233,2019-06,-.0964986246077713,-.0373744786725618,-.0426560360673851,-.112407793925095
234,2019-07,.0232638180705689,.0045420623279027,-.0173084171643475,.0198654919540591
235,2019-08,-.0793963469303616,-.0428460301659052,-.0314478517329324,-.0251659059408519
236,2019-09,.0068737770020644,.0183506267064552,.0395082316772373,.0707683161727308
237,2019-10,-.0366825179772908,-.0006957304232079,-.0464730758147549,-.0701129993771685
238,2019-11,-.0835297310422644,-.1210699764916188,-.0553015467088317,-.0703788702339254
239,2019-12,-.1072448217057232,-.1195610506334374,-.0955345434827384,-.0874139327663021
240,2020-01,-.1052389014296464,-.0591684100782741,-.0638048215196557,-.0509649652378818
241,2020-02,-.2191750486602408,-.0291769459391205,-.0683945814968472,-.0083570896435314
242,2020-03,-.1487695166640616,-.0690440027100384,-.0444380893754288,-.1089410927211248
243,2020-04,-.3232854736504369,-.169930963947839,-.2067123850456665,-.1818788501026684
244,2020-05,-.2787210138981808,-.2370140763107656,-.2176932611729175,-.1579797301225373
245,2020-06,-.1340993237661026,-.1111140036073555,-.142004061378972,-.0745857079843768
246,2020-07,-.2276232357081457,-.1371732141256031,-.0680528398252312,-.0803889968209111
247,2020-08,-.2274278280526899,-.1764051110595104,-.1492240117130307,-.1319036021720586
248,2020-09,-.2236060891843291,-.1511329874339157,-.1334755371898659,-.1153848280713085
249,2020-10,-.2912732434551099,-.1350364887427907,-.1861180374961521,-.1058399515197912
250,2020-11,-.175911350778486,-.0813807358412563,-.1397972276246943,-.0708036603701199
251,2020-12,-.1338212568681322,-.1361642973299064,-.1041410260475059,-.1345064926899445
252,2021-01,-.1999558503537224,-.1508143153654977,-.13210450791026,-.1156514932986249
253,2021-02,-.0400035824103648,-.0927860149001875,-.0401028813333671,-.0417300809762619
254,2021-03,.0889559912676228,.0503579327894965,-.0408133244395522,.0289922226704963
255,2021-04,-.0445440106203922,-.0945098160013148,-.0651955406556628,.001510411531117
256,2021-05,.0069304678065769,.0345086563493518,-.0185269121813029,.0068966046304687
257,2021-06,-.1496369065498171,-.0186179225745445,-.0012639721880071,.0455400602276527
258,2021-07,-.0574345575071364,-.0582229529369404,-.1213921047480902,-.1059256218385923
259,2021-08,.0153342197398737,-.0094419695447683,-.0297917590501092,-.0024606841163786
260,2021-09,-.0095208588444149,.0186727485119881,.0470484733587323,.0308031215696866
261,2021-10,-.0502815006726121,-.098186550348833,-.0365247439828779,-.0974670585633473
262,2021-11,-.0000189121718738,.014283528490554,.104714276850531,.0608804796926334
263,2021-12,-.0673984686671456,-.016906232351387,.0098998751656942,.0733677188874121
264,2022-01,-.0460129551038644,.0323501288948184,-.0057916865137815,.0031441380967771
265,2022-02,-.1061666200205244,-.073191711482544,-.0570793373843933,.0017126160789186
266,2022-03,-.0649017293388039,-.0779723034842535,-.0016314507748728,-.0158811495296989
267,2022-04,.095796943231441,.0197136782423816,.0868215478723222,.0196370633908401
268,2022-05,.220352828712957,.1953529661797955,.2450180843885042,.1468334692032434
269,2022-06,.1676986369680848,.1408126462801658,.2128465914853988,.1445543059853569
270,2022-07,.2176933607118401,.1414294665410868,.1878872418387742,.1701233003243625
271,2022-08,.2027640581811592,.1895964387970488,.1749922139423028,.1488201878553503
272,2022-09,.2140789545547073,.1437943545128287,.1299545657230305,.1268011090465407
273,2022-10,.2768363953036971,.1737143651192372,.1850928002480168,.254229383668977
274,2022-11,.3614373522458625,.3624993344809826,.3517861595939947,.3701140767939244
275,2022-12,.1458936684645427,.0871831934226539,.060808120067923,.0146825807581757
276,2023-01,.3545801369014006,.1280538273134191,.1200630314644984,.1050951520218359
277,2023-02,.1558292453814843,.0946305051402455,.0856088529419917,-.0541093160670241
278,2023-03,.1258690817287456,.1531158523408174,.0799313512053264,.0667823754487007
279,2023-04,.0493377108570136,.0552899050330268,.0134012595917185,-.0033795201081448
280,2023-05,.1522652500249239,.0607462371885039,.0274951395461883,.0297092848158459
281,2023-06,.1251445755262545,.0196115800999259,-.0417902107471951,-.0538610675142772
282,2023-07,.0207414069306648,.0650548251670995,.0766028820504554,.0056450243470348
283,2023-08,-.0191833874577108,-.0282739402396476,-.0258732729911508,-.0044484530108762
284,2023-09,.0123627946541037,.0073637182193784,-.0438736078320612,-.0359441508613483
285,2023-10,.0524430128026024,.1103529454621623,.0807327229308926,.042779670203279
286,2023-11,-.011627260856278,-.006955592967557,-.0812194720651218,-.1151747675111093
287,2023-12,.1033435355221664,.1346738407868036,.0721403344385183,.0878212422019055
288,2024-01,.1282434520904507,.1238445105516405,.1649305340925661,.108843537414966
289,2024-02,.1199656853891988,.1207629344860448,.1455920038488349,.159135457948377
290,2024-03,.135697887562065,-.0352160968400072,.0288090368212207,-.0195015530247008
291,2024-04,.285279647850854,.2180182933254665,.2839998928504469,.2363865364882655
292,2024-05,-.0526920795016313,.0487473485916009,.0430496706620827,.0752163478081333
293,2024-06,.1416213309716607,.1167476039509615,.1773729968401702,.1641407805155492
294,2024-07,.0764200556182724,.0621898207727291,.0130512003620538,.0294563277823675
295,2024-08,-.028907684389236,-.0755287789356231,-.0733020653585731,-.0728789711561333
296,2024-09,-.0136054971379173,-.0032833843123611,.0018084336457007,-.019326853831596
297,2024-10,.0865892126549869,-.0039718097878348,-.0326180009704576,-.0362999851929302
298,2024-11,.0294916292953785,-.1414897585612778,-.1465609495914047,-.1683312998545343
299,2024-12,.1778506561668678,-.0822975042285141,-.0284463053403815,-.0975477771192926
300,2025-01,.3508097971242546,.301492457727526,.1688256616675304,.1194512341690739
301,2025-02,.0637553582514587,-.0384347093706334,-.0930750958127635,-.1368483067003841
302,2025-03,-.0568143677695699,-.014994345477768,-.0386481407172217,-.025232679487739
303,2025-04,.0686907257283345,.0753996814983005,-.0425942552707892,-.0392599811857939
