month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
258,2021-07,.0226758941798117,.0944433079741983,.0201649962919109,-.0916565587954649
259,2021-08,.0444388185478896,.0674112340393047,-.0201036300060649,-.1293970965152695
260,2021-09,.0010634849009241,.0446596742441554,-.0617367706919947,-.1962480875524358
261,2021-10,-.0264492023214114,.0132031957241736,-.0641901526041444,-.1701503835553638
262,2021-11,.0782538407144036,.0909856931819314,.0021729391403005,-.0898260555372967
263,2021-12,.0465857501312947,.0522406346166816,-.0995615561357291,-.1864054759103992
264,2022-01,-.0410927467772828,-.042838227171725,-.0843194985859509,-.1487366388337364
265,2022-02,.0306698296880105,.0421885574470305,.006495253891266,-.0580756345768205
266,2022-03,-.1655591266440438,-.1234160615665912,-.1523399425434787,-.2525412311541557
267,2022-04,-.1632562253636353,-.1510425683072192,-.1272351452797435,-.2339689563393642
268,2022-05,-.1462362891976516,-.1352898294554839,-.1560740520999379,-.2116107583468576
269,2022-06,-.1931314220855843,-.1611193190040819,-.1435025946666423,-.1830797403138093
270,2022-07,-.2084468040410203,-.1949387322260237,-.1575873773324167,-.1856545643596794
271,2022-08,-.1239197835941216,-.0927411015330295,-.0787444900084184,-.0649456652803184
272,2022-09,-.1278885172651848,-.1116935173051723,-.0681329881591135,-.0627016242401016
273,2022-10,-.1180308435297825,-.1456245419113538,-.090337712117394,-.0285477519608908
274,2022-11,-.1808868267493705,-.1907983691163648,-.1405765388885244,-.040799253587401
275,2022-12,-.189499613612008,-.2034778691151132,-.105645650028715,-.0894460484850616
276,2023-01,-.147594191649688,-.1280072975146512,-.0557890216971034,.0219329635593719
277,2023-02,-.1502192362961967,-.1395293232231402,-.1136104950129796,-.0209380024115757
278,2023-03,-.198338531472456,-.186599867070443,-.130037689969606,-.0452193420268289
279,2023-04,-.1908548025688026,-.1995357761560057,-.1539643524499444,-.0523939183818433
280,2023-05,-.124925521130995,-.1424497875142956,-.0423394315857581,.1186209322357391
281,2023-06,-.0967467717500028,-.1206511992574195,-.057790774643083,.0707217098230019
282,2023-07,-.088018509895508,-.0877689861971801,-.0167217003528912,.1485650943850001
283,2023-08,-.0936175424034396,-.0830389655949426,-.0315724306205711,.1073114891996125
284,2023-09,-.0922864426256651,-.0838335266379386,-.0290429732110811,.1332723038910719
285,2023-10,-.141744461214526,-.0810932808531366,-.0431160055591295,.1321783214856446
286,2023-11,-.1061935073809523,-.0370755549674771,.0139810263380057,.1423884959373352
287,2023-12,-.0526601818857229,-.0047757850570108,.0608172495293883,.2458605530218987
288,2024-01,-.0664075601238977,-.0766947823779622,-.0385377576668845,.0778034612202027
289,2024-02,-.0075879881425033,-.0135670045001465,.0407318035221238,.2129982424405705
