month,date,vol,vol_unadj,credit_score_group
181,2015-02,2982691578.847068,2471301676.262627,Subprime
181,2015-02,893740175.3580691,775775678.2828286,Deep subprime
182,2015-03,11053439787.13326,11545336133.83839,Near-prime
182,2015-03,127391174848.4338,120228370288.8889,Super-prime
182,2015-03,30577871891.98849,30312315669.69698,Prime
182,2015-03,3312721592.581264,3743324451.010099,Subprime
182,2015-03,738754625.0136267,848522108.0808084,Deep subprime
183,2015-04,10292235999.24815,10141014566.16162,Near-prime
183,2015-04,107213289316.8908,108096117820.202,Super-prime
183,2015-04,29556945960.88154,29814335625.25254,Prime
183,2015-04,3346758352.745383,3116289537.878787,Subprime
183,2015-04,837771639.0402431,769285734.3434345,Deep subprime
184,2015-05,105074517894.3621,113259602408.0808,Super-prime
184,2015-05,11444358534.9488,12692128907.07071,Near-prime
184,2015-05,27156981592.76804,29182727418.68687,Prime
184,2015-05,3109569485.88107,3354276600,Subprime
184,2015-05,789874128.4124461,825209120.2020204,Deep subprime
185,2015-06,103980400945.1616,119521734644.4445,Super-prime
185,2015-06,10850499806.67965,12668768270.70707,Near-prime
185,2015-06,1089689635.571414,1277995604.545455,Deep subprime
185,2015-06,29618727172.95662,33548713272.22223,Prime
185,2015-06,3147523966.617028,3708538903.030305,Subprime
186,2015-07,10292461646.36271,10595370263.63636,Near-prime
186,2015-07,28182076922.36499,30760393853.03031,Prime
186,2015-07,3476461653.387514,3415594240.404042,Subprime
186,2015-07,919764999.6173803,907419053.0303029,Deep subprime
186,2015-07,95301981770.77327,109113912419.1919,Super-prime
187,2015-08,25833295208.64251,28149856493.43435,Prime
187,2015-08,2982593510.87855,3121441351.010102,Subprime
187,2015-08,791948625.4685897,783680643.4343433,Deep subprime
187,2015-08,88868557597.32344,98980928986.8687,Super-prime
187,2015-08,9567590149.5119,10473006089.89899,Near-prime
188,2015-09,10124312739.22301,10411816079.79798,Near-prime
188,2015-09,27517481824.16255,28026949449.49495,Prime
188,2015-09,3462579954.627093,3755735299.494953,Subprime
188,2015-09,806850359.4731323,862817970.7070705,Deep subprime
188,2015-09,92761393182.32343,95539290860.10104,Super-prime
189,2015-10,26258303147.78912,27318892640.40405,Prime
189,2015-10,3100813972.259627,3187478188.888889,Subprime
189,2015-10,890392197.8971026,913090708.5858589,Deep subprime
189,2015-10,91233854149.43268,94756273016.66663,Super-prime
189,2015-10,9932040654.564514,9976925098.484844,Near-prime
190,2015-11,23348375431.81518,22105811621.21211,Prime
190,2015-11,2781781572.14804,2605023888.383838,Subprime
190,2015-11,830034755.5316144,763304040.4040402,Deep subprime
190,2015-11,8574654838.558246,7965757355.555556,Near-prime
190,2015-11,88078027266.24466,83246509642.92928,Super-prime
191,2015-12,10232984880.49227,10215621207.0707,Near-prime
191,2015-12,27663587808.59055,27395422661.61619,Prime
191,2015-12,3182366705.919614,3405436178.787879,Subprime
191,2015-12,778974082.6882026,849947305.5555558,Deep subprime
191,2015-12,93188801385.4335,93403043389.39397,Super-prime
192,2016-01,27236931749.00792,21608696691.41413,Prime
192,2016-01,2968545523.800271,2120718658.080808,Subprime
192,2016-01,916487202.0408387,718334545.4545453,Deep subprime
192,2016-01,93546375159.27002,71976405617.67674,Super-prime
192,2016-01,9893525463.33902,8026393848.484847,Near-prime
193,2016-02,10010936065.24141,7950649152.525249,Near-prime
193,2016-02,29344535603.53594,23837603380.80808,Prime
193,2016-02,3171368754.713281,2609269996.969698,Subprime
193,2016-02,882759461.7341776,750162119.191919,Deep subprime
193,2016-02,99664950823.73523,74809399737.37373,Super-prime
194,2016-03,10214945194.04868,10625000430.30302,Near-prime
194,2016-03,119651686750.2431,112471388708.5859,Super-prime
194,2016-03,31769888106.40554,31493430170.20204,Prime
194,2016-03,3372386579.917201,3835712108.08081,Subprime
194,2016-03,920302497.1980164,1087924028.282828,Deep subprime
195,2016-04,11069304988.02167,10826039860.10101,Near-prime
195,2016-04,114366431226.4324,114142201723.7374,Super-prime
195,2016-04,31093398649.41553,31165485321.71719,Prime
195,2016-04,3256993076.451847,2982907913.636364,Subprime
195,2016-04,784222229.0481584,697716431.8181819,Deep subprime
196,2016-05,10261752653.7809,11363397617.67677,Near-prime
196,2016-05,113518854922.3283,122499826802.0202,Super-prime
196,2016-05,3135814360.372792,3331699729.29293,Subprime
196,2016-05,32143840771.9348,34759123839.89899,Prime
196,2016-05,840618785.4439111,856443550.0000004,Deep subprime
197,2016-06,10967928794.40727,12829151074.24242,Near-prime
197,2016-06,115905146846.2536,133674044264.6465,Super-prime
197,2016-06,31877361340.98762,36131891290.40404,Prime
197,2016-06,3767891562.702343,4429695100.000001,Subprime
197,2016-06,751349668.8759402,883455021.7171718,Deep subprime
198,2016-07,107105791012.0675,121799656568.6868,Super-prime
198,2016-07,10755762762.93458,11074405257.57576,Near-prime
198,2016-07,31774779688.41435,34515778793.93941,Prime
198,2016-07,3265271898.378539,3241002690.90909,Subprime
198,2016-07,921022164.552981,900342993.9393938,Deep subprime
199,2016-08,1026790794.868896,1030284695.454545,Deep subprime
199,2016-08,12077454074.55141,13355104998.9899,Near-prime
199,2016-08,135136505579.5146,155580373672.7273,Super-prime
199,2016-08,35429550275.91535,38861733815.15153,Prime
199,2016-08,3614581934.626135,3797570299.494948,Subprime
200,2016-09,1074688618.214027,1157706035.353535,Deep subprime
200,2016-09,11884960876.22349,12284829529.79798,Near-prime
200,2016-09,136714071822.9431,143496618194.9495,Super-prime
200,2016-09,34222372043.7215,35212505457.57578,Prime
200,2016-09,3567497560.049164,3909034849.49495,Subprime
201,2016-10,1004142095.465108,1027084294.949495,Deep subprime
201,2016-10,11122223311.10492,11211905395.95959,Near-prime
201,2016-10,134267652703.3378,142944450555.0506,Super-prime
201,2016-10,35960448335.66209,37800630446.46464,Prime
201,2016-10,3827922992.684026,3925953363.636362,Subprime
202,2016-11,12202013870.43023,11415785307.57576,Near-prime
202,2016-11,132983453191.2589,127947997463.6364,Super-prime
202,2016-11,35084462551.60034,33460966901.51515,Prime
202,2016-11,3942321071.48249,3729795616.666667,Subprime
202,2016-11,988669623.6681952,912033653.5353538,Deep subprime
203,2016-12,11573441052.60926,11625573990.40404,Near-prime
203,2016-12,124959847247.1338,122412052226.2626,Super-prime
203,2016-12,35132477414.86001,34292460756.0606,Prime
203,2016-12,3865572531.403645,4119317978.28283,Subprime
203,2016-12,953632899.9473511,1056775890.909091,Deep subprime
204,2017-01,112487519398.5684,83790213830.30304,Super-prime
204,2017-01,30735670314.78847,24323001606.56566,Prime
204,2017-01,3331809600.417353,2410853824.747475,Subprime
204,2017-01,840477152.3335643,660198862.6262625,Deep subprime
204,2017-01,9956098560.055597,8024817705.050508,Near-prime
205,2017-02,10883267063.68971,8622014165.65657,Near-prime
205,2017-02,28891418035.9211,23355961377.77777,Prime
205,2017-02,3394597339.515126,2805020020.202021,Subprime
205,2017-02,810435604.7195481,684787878.2828282,Deep subprime
205,2017-02,99456274268.875,73181341257.07074,Super-prime
206,2017-03,1016856944.628681,1231700253.535353,Deep subprime
206,2017-03,10707168515.4915,11049494719.69697,Near-prime
206,2017-03,28663337276.4354,28409302599.99999,Prime
206,2017-03,3408052849.382541,3863561949.999999,Subprime
206,2017-03,99122856233.72182,91944199686.36368,Super-prime
207,2017-04,28270029511.56287,28062354647.9798,Prime
207,2017-04,3101586644.199502,2814563398.9899,Subprime
207,2017-04,856268065.8626834,743106766.6666666,Deep subprime
207,2017-04,89159865821.07732,87123336873.23238,Super-prime
207,2017-04,9553956584.674723,9325913806.565655,Near-prime
208,2017-05,10856183377.70729,11864376045.45455,Near-prime
208,2017-05,29947673959.70923,32556870914.14141,Prime
208,2017-05,3642269124.193133,3812584630.808082,Subprime
208,2017-05,919028423.4703017,920470946.4646465,Deep subprime
208,2017-05,97857897047.87213,106434219112.6263,Super-prime
209,2017-06,10838374966.68001,12574909120.70707,Near-prime
209,2017-06,29057336254.53752,32612780671.21211,Prime
209,2017-06,3615326497.579347,4194282374.242425,Subprime
209,2017-06,949772659.9110858,1108789146.464647,Deep subprime
209,2017-06,98971267170.01123,114586081483.8384,Super-prime
210,2017-07,10639651219.68958,10999274988.38384,Near-prime
210,2017-07,28364214525.69164,30638576745.45454,Prime
210,2017-07,3262716120.706668,3251316253.535354,Subprime
210,2017-07,895840907.7265379,857887373.2323232,Deep subprime
210,2017-07,94890126742.84691,107709352221.2121,Super-prime
211,2017-08,10540019604.79284,11785545410.10101,Near-prime
211,2017-08,30236296428.22026,33425794347.47477,Prime
211,2017-08,3416863663.283906,3635160947.979797,Subprime
211,2017-08,938966974.5929749,957012780.3030306,Deep subprime
211,2017-08,98290087236.48712,115254673746.4646,Super-prime
212,2017-09,10954873748.63049,11280557070.20202,Near-prime
212,2017-09,1176150543.732102,1269563211.111111,Deep subprime
212,2017-09,30112812058.02428,31076378010.101,Prime
212,2017-09,3432561184.893694,3763485922.222222,Subprime
212,2017-09,95782298554.75317,101596620726.7677,Super-prime
213,2017-10,100596478452.6963,109307030556.5656,Super-prime
213,2017-10,11025194845.78068,11195547585.85859,Near-prime
213,2017-10,29695322716.39605,31689452927.77777,Prime
213,2017-10,3623102037.751162,3732201203.535353,Subprime
213,2017-10,914729613.2979269,934896214.1414139,Deep subprime
214,2017-11,104139358446.2881,100903593770.202,Super-prime
214,2017-11,10572362826.70885,9980868230.303032,Near-prime
214,2017-11,1091351774.611457,1007170544.949495,Deep subprime
214,2017-11,30087681239.59346,28932970620.70707,Prime
214,2017-11,3683967230.05978,3528027662.121212,Subprime
215,2017-12,102407807266.0489,97524177861.11115,Super-prime
215,2017-12,1030628639.721336,1149593259.595959,Deep subprime
215,2017-12,11074887252.02143,11173972300.50504,Near-prime
215,2017-12,29705327800.66826,28537784113.63635,Prime
215,2017-12,3496293566.146712,3673353624.242425,Subprime
216,2018-01,103890391290.5176,76014246245.95959,Super-prime
216,2018-01,10589231511.81784,8558170470.707072,Near-prime
216,2018-01,30520105974.9995,24301233002.52526,Prime
216,2018-01,3648473390.918883,2713784521.212121,Subprime
216,2018-01,705920619.5043108,565809916.6666666,Deep subprime
217,2018-02,10108231623.97706,8082955345.959599,Near-prime
217,2018-02,102124946773.06,75471979483.33334,Super-prime
217,2018-02,28500590905.6766,23176930626.26262,Prime
217,2018-02,3255109930.84193,2742267684.848485,Subprime
217,2018-02,881942935.5617659,750349732.3232324,Deep subprime
218,2018-03,100232973470.8309,92841888764.64645,Super-prime
218,2018-03,10288891106.22355,10553651458.58586,Near-prime
218,2018-03,28893550569.18477,28588543558.08083,Prime
218,2018-03,3746865019.114205,4169410834.848486,Subprime
218,2018-03,927482948.1207664,1121546610.606061,Deep subprime
219,2018-04,28137278708.13819,27705742919.69698,Prime
219,2018-04,3508835082.346071,3198650884.848484,Subprime
219,2018-04,895141460.8988029,786459965.1515151,Deep subprime
219,2018-04,9631203311.476969,9401579069.696968,Near-prime
219,2018-04,96524715996.58835,94609574552.52519,Super-prime
220,2018-05,10007399736.97552,10763542555.0505,Near-prime
220,2018-05,28123722158.51292,30729706868.68687,Prime
220,2018-05,3587788305.998696,3704114649.999999,Subprime
220,2018-05,935258434.2886322,924380131.818182,Deep subprime
220,2018-05,97292825194.81602,105904963573.7374,Super-prime
221,2018-06,10844316901.92689,12365373083.83838,Near-prime
221,2018-06,28033111341.42751,31063090301.51516,Prime
221,2018-06,3543167250.48613,4029348662.626261,Subprime
221,2018-06,96199978855.85587,110680802177.7778,Super-prime
221,2018-06,965610458.145978,1117839053.030303,Deep subprime
222,2018-07,27448188379.40294,29489543666.66666,Prime
222,2018-07,3631219035.51527,3637601392.929292,Subprime
222,2018-07,92335320837.08051,105074476509.0909,Super-prime
222,2018-07,923664953.1380708,865336795.4545457,Deep subprime
222,2018-07,9752845449.169464,10227436166.66667,Near-prime
223,2018-08,10208461270.82442,11412413540.9091,Near-prime
223,2018-08,28109297654.83262,31143501368.68687,Prime
223,2018-08,3618636665.4752,3896811496.969697,Subprime
223,2018-08,90095906492.62933,105197104995.4545,Super-prime
223,2018-08,914454138.0112265,943229193.939394,Deep subprime
224,2018-09,24830827294.88511,25711971924.24243,Prime
224,2018-09,3438268768.348586,3753701437.373737,Subprime
224,2018-09,74539760005.02414,79716288087.37376,Super-prime
224,2018-09,9147263845.999878,9333987159.595959,Near-prime
224,2018-09,954405636.9048897,1019861109.595959,Deep subprime
225,2018-10,25112174564.46412,26975981366.16162,Prime
225,2018-10,3039535214.841707,3131495303.535354,Subprime
225,2018-10,83008689389.58986,90928787464.6465,Super-prime
225,2018-10,955453635.1702442,970738318.6868684,Deep subprime
225,2018-10,9968874306.392542,10185521737.87879,Near-prime
226,2018-11,25613041855.82404,24764738643.93938,Prime
226,2018-11,3393676496.916039,3296235035.353536,Subprime
226,2018-11,83673208370.30396,80127326162.12122,Super-prime
226,2018-11,8896071283.107838,8483301084.84848,Near-prime
226,2018-11,901943762.952155,840775966.1616161,Deep subprime
227,2018-12,23933067470.66493,22664924458.58585,Prime
227,2018-12,3246571627.707896,3357229859.090909,Subprime
227,2018-12,82643922693.44649,77142565420.20206,Super-prime
227,2018-12,8651480179.210333,8761527610.101013,Near-prime
227,2018-12,994608347.6213107,1105393282.323232,Deep subprime
228,2019-01,23370797003.54365,18843192084.34343,Prime
228,2019-01,3424549473.90756,2653076120.20202,Subprime
228,2019-01,7621023807.53667,6235960191.919193,Near-prime
228,2019-01,86773489948.70691,63291153057.07073,Super-prime
228,2019-01,909539902.4278139,762310507.0707072,Deep subprime
229,2019-02,1107468792.688771,950491553.0303031,Deep subprime
229,2019-02,28171232968.7715,23094772622.22223,Prime
229,2019-02,3888616539.794786,3314732517.676767,Subprime
229,2019-02,96837545147.1396,73723656002.52525,Super-prime
229,2019-02,9772450921.497896,7915382771.717173,Near-prime
230,2019-03,1256862722.251456,1484775311.111111,Deep subprime
230,2019-03,27545248941.18491,27386924515.65656,Prime
230,2019-03,3591738793.127636,3927667129.797979,Subprime
230,2019-03,98219484651.86697,93352648084.34338,Super-prime
230,2019-03,9976756966.90794,10216631828.28282,Near-prime
231,2019-04,11008608229.286,10764593817.17172,Near-prime
231,2019-04,115340094064.8543,114678273643.4344,Super-prime
231,2019-04,1241344646.673295,1121556618.181818,Deep subprime
231,2019-04,31935272022.27352,31392542688.88889,Prime
231,2019-04,4057903314.229814,3740496292.929292,Subprime
232,2019-05,11450380865.04907,12043480520.70707,Near-prime
232,2019-05,1230289814.353488,1207133216.666666,Deep subprime
232,2019-05,125437196580.8941,136787315243.9393,Super-prime
232,2019-05,33363753419.35958,36489935644.94952,Prime
232,2019-05,4202811281.05828,4288320810.606062,Subprime
233,2019-06,11047822732.40865,12373447661.61616,Near-prime
233,2019-06,118790414154.9899,134783012318.6869,Super-prime
233,2019-06,1439063811.289832,1631907944.444445,Deep subprime
233,2019-06,34059132911.03528,37448102572.22222,Prime
233,2019-06,4387760510.557732,4830555487.878786,Subprime
234,2019-07,12175598862.56941,12984432657.57575,Near-prime
234,2019-07,1353239222.797709,1252970183.333333,Deep subprime
234,2019-07,146227895840.1826,163996300634.3434,Super-prime
234,2019-07,37467473175.70087,40097285815.65656,Prime
234,2019-07,4662086463.10675,4708042078.787877,Subprime
235,2019-08,12645274537.57289,14157152880.80808,Near-prime
235,2019-08,1414692586.789741,1489739613.131312,Deep subprime
235,2019-08,150419122005.0747,170874630666.1617,Super-prime
235,2019-08,38197090764.04987,42177113999.49493,Prime
235,2019-08,4615199472.522081,5054276365.656565,Subprime
236,2019-09,13024637618.85286,13199049895.45454,Near-prime
236,2019-09,1391911241.370814,1470032762.121212,Deep subprime
236,2019-09,165318556674.4187,178750753995.4546,Super-prime
236,2019-09,40841946269.85512,42411336664.14142,Prime
236,2019-09,4548731883.675817,4986250334.848484,Subprime
237,2019-10,13110296214.42122,13498753382.82828,Near-prime
237,2019-10,1509481451.231344,1523996255.555556,Deep subprime
237,2019-10,169499932407.8471,184900346434.8484,Super-prime
237,2019-10,42304463977.37408,45330335848.9899,Prime
237,2019-10,4560989229.435267,4690232962.626265,Subprime
238,2019-11,13336655941.95097,12727361861.11111,Near-prime
238,2019-11,1359388207.986031,1288942845.454545,Deep subprime
238,2019-11,170034912930.9622,159958860297.4747,Super-prime
238,2019-11,41018188067.95378,39556789253.0303,Prime
238,2019-11,4460731036.693183,4361140999.494952,Subprime
239,2019-12,13075660695.75683,13110480213.63637,Near-prime
239,2019-12,1583857003.734235,1724208809.090909,Deep subprime
239,2019-12,173424618078.4602,161865590923.7374,Super-prime
239,2019-12,41078662762.67747,38478961198.98991,Prime
239,2019-12,5167098839.314441,5243057716.161618,Subprime
240,2020-01,13379081514.29936,11013443248.48484,Near-prime
240,2020-01,1547482158.729888,1350648248.484849,Deep subprime
240,2020-01,183775456147.3289,135848907106.5656,Super-prime
240,2020-01,42166815356.46605,34320322805.55556,Prime
240,2020-01,4668330698.81731,3705813477.272729,Subprime
241,2020-02,13006407937.39531,10718052708.58586,Near-prime
241,2020-02,1539065179.537688,1345970815.656566,Deep subprime
241,2020-02,192147032222.4946,150692162763.1313,Super-prime
241,2020-02,42906126930.13036,35557201095.45456,Prime
241,2020-02,4435314710.459723,3804287181.313131,Subprime
242,2020-03,12368398988.56319,12795835639.89899,Near-prime
242,2020-03,1279858653.014327,1457409645.959596,Deep subprime
242,2020-03,211575803292.375,210080394806.0606,Super-prime
242,2020-03,4038657555.893422,4355111815.656564,Subprime
242,2020-03,43454168884.92686,43675702417.67677,Prime
243,2020-04,1297555185.694094,1216965790.40404,Deep subprime
243,2020-04,12988409688.4551,12674105981.81819,Near-prime
243,2020-04,248220663600.5782,251883598551.01,Super-prime
243,2020-04,3894954058.196049,3683440338.383837,Subprime
243,2020-04,44856332491.50966,44281735885.8586,Prime
244,2020-05,10936334273.36998,11372354776.26262,Near-prime
244,2020-05,1408329690.878149,1360325426.262626,Deep subprime
244,2020-05,238040498959.5524,258044767889.394,Super-prime
244,2020-05,3166751477.413522,3211723891.414143,Subprime
244,2020-05,41191117340.71205,45059244964.14143,Prime
245,2020-06,11814752023.65924,13067198296.9697,Near-prime
245,2020-06,262362404189.9198,293719119706.5656,Super-prime
245,2020-06,3563924969.785042,3800229455.555557,Subprime
245,2020-06,47125728197.3267,51876837907.57578,Prime
245,2020-06,991556814.9538651,1094616188.383838,Deep subprime
246,2020-07,12636089918.70544,13645011631.31313,Near-prime
246,2020-07,1302088058.371646,1218913977.777777,Deep subprime
246,2020-07,281904262223.3555,306486694610.6063,Super-prime
246,2020-07,3563391340.026988,3639460653.030303,Subprime
246,2020-07,50707267425.71426,53933666786.36364,Prime
247,2020-08,1014490123.663919,1094555807.575758,Deep subprime
247,2020-08,11849093006.66948,13258588651.51515,Near-prime
247,2020-08,284942533772.4405,316282720469.1918,Super-prime
247,2020-08,3523480777.813226,3910421709.090909,Subprime
247,2020-08,49364821790.63641,54198137243.93938,Prime
248,2020-09,12506967747.58736,12704766191.91919,Near-prime
248,2020-09,306813596537.5356,333612206697.4746,Super-prime
248,2020-09,3682938332.722209,4047426814.646465,Subprime
248,2020-09,51847201424.77233,54090085940.40407,Prime
248,2020-09,816345532.2529328,850621321.7171718,Deep subprime
249,2020-10,13620925914.05728,14057478747.97981,Near-prime
249,2020-10,332461770536.5185,357377036414.6465,Super-prime
249,2020-10,4025551743.779434,4135306060.606061,Subprime
249,2020-10,56320659462.43967,59722776335.35354,Prime
249,2020-10,953126494.7671224,966675078.7878789,Deep subprime
250,2020-11,14487155585.1899,13687824141.91919,Near-prime
250,2020-11,330876534955.7444,306734700604.0403,Super-prime
250,2020-11,3665048454.096022,3562741509.595961,Subprime
250,2020-11,57408599097.66217,54844191226.26264,Prime
250,2020-11,977699108.8822538,941282345.4545455,Deep subprime
251,2020-12,1084465006.790834,1132818771.212121,Deep subprime
251,2020-12,15677367140.2851,15464757869.19192,Near-prime
251,2020-12,357395052091.3906,339013503169.192,Super-prime
251,2020-12,3800162284.459541,3795430126.767678,Subprime
251,2020-12,65745532437.23709,61155987305.05054,Prime
252,2021-01,1167712488.874151,1063358027.777778,Deep subprime
252,2021-01,15615065639.24135,12879957150.50505,Near-prime
252,2021-01,401812966798.9329,298780274494.9493,Super-prime
252,2021-01,4573417936.404806,3686870405.555555,Subprime
252,2021-01,63113907503.34562,51470145652.0202,Prime
253,2021-02,1139436842.837204,1016798882.323233,Deep subprime
253,2021-02,15172901804.5517,12725600182.82828,Near-prime
253,2021-02,390538059912.631,313468282332.8282,Super-prime
253,2021-02,4177091166.008941,3582841112.626262,Subprime
253,2021-02,63586396127.00358,53100470963.13134,Prime
254,2021-03,1021834832.984299,1127345122.727273,Deep subprime
254,2021-03,15365788156.33132,16048315586.86868,Near-prime
254,2021-03,358147283571.4117,371174601767.1717,Super-prime
254,2021-03,4084243294.004243,4377364687.878789,Subprime
254,2021-03,61896502252.7335,63094293881.31313,Prime
255,2021-04,1215243967.410295,1170167096.464647,Deep subprime
255,2021-04,15465334557.2912,15114089357.57576,Near-prime
255,2021-04,304765925206.66,308824265171.7173,Super-prime
255,2021-04,4196900000.994081,4084700457.575758,Subprime
255,2021-04,57891334615.18936,57620747496.46466,Prime
256,2021-05,1106921497.931016,1052174179.79798,Deep subprime
256,2021-05,14895753247.67147,15381481781.81818,Near-prime
256,2021-05,244757810447.5356,268490754225.2525,Super-prime
256,2021-05,3938717220.980261,3985581327.777776,Subprime
256,2021-05,50810293945.76637,55717806590.40405,Prime
257,2021-06,1132720101.868098,1188451922.727272,Deep subprime
257,2021-06,15386357955.64349,16875869725.75757,Near-prime
257,2021-06,260404038735.774,291398718627.7776,Super-prime
257,2021-06,4040752982.990192,4195402933.838386,Subprime
257,2021-06,56185205585.77042,62273246928.28284,Prime
258,2021-07,1082152903.790182,1032298032.828283,Deep subprime
258,2021-07,15883789232.9118,17267847111.11111,Near-prime
258,2021-07,248914220073.6897,260599373294.4446,Super-prime
258,2021-07,4081465552.7464,4190655119.191918,Subprime
258,2021-07,55527258961.94279,58612354252.52526,Prime
259,2021-08,1163723274.34823,1299483196.464646,Deep subprime
259,2021-08,14777982427.31384,16723286407.0707,Near-prime
259,2021-08,253250892346.9328,280443429971.2121,Super-prime
259,2021-08,3961018686.789143,4452281016.161617,Subprime
259,2021-08,57075777483.98234,62642603948.98991,Prime
260,2021-09,1112847915.275406,1165199871.212121,Deep subprime
260,2021-09,15417695359.97832,15775925102.0202,Near-prime
260,2021-09,255241698128.2248,277118386187.8789,Super-prime
260,2021-09,4268884090.900595,4686548619.191919,Subprime
260,2021-09,58604452781.46462,61121807793.9394,Prime
261,2021-10,1181957511.612187,1215782816.161616,Deep subprime
261,2021-10,15656442591.56459,16184839770.70707,Near-prime
261,2021-10,248164923842.5085,260552431546.4644,Super-prime
261,2021-10,4317500965.330852,4467176154.040404,Subprime
261,2021-10,56595026691.22204,59332974714.1414,Prime
262,2021-11,1224772210.214997,1198052198.484848,Deep subprime
262,2021-11,16844650495.66999,15641675039.89899,Near-prime
262,2021-11,260359091395.9434,239700405487.3738,Super-prime
262,2021-11,4754480059.938828,4595051995.454548,Subprime
262,2021-11,60197200498.07274,56801811960.101,Prime
263,2021-12,16265579645.14397,15677680030.30303,Near-prime
263,2021-12,241572472547.4427,231446922378.7878,Super-prime
263,2021-12,4667117453.404311,4596536443.434342,Subprime
263,2021-12,57649001011.30386,53475651441.91921,Prime
263,2021-12,947056889.1793275,948278521.7171719,Deep subprime
264,2022-01,1061073985.314719,980025123.2323229,Deep subprime
264,2022-01,15190871833.61269,12432476432.82829,Near-prime
264,2022-01,234490966149.9874,173399501304.5454,Super-prime
264,2022-01,4482447204.825295,3594438634.343433,Subprime
264,2022-01,54962975763.2582,44494034438.88886,Prime
265,2022-02,14386623800.11995,12211815102.0202,Near-prime
265,2022-02,204347579799.693,165697004545.9596,Super-prime
265,2022-02,3729340410.127483,3183699746.969696,Subprime
265,2022-02,51204335108.89845,42877383865.65658,Prime
265,2022-02,884467324.1853434,794698482.8282828,Deep subprime
266,2022-03,13741767516.11678,14429007331.81818,Near-prime
266,2022-03,181461906084.3362,190116313896.9697,Super-prime
266,2022-03,3792047648.861972,4031858105.555556,Subprime
266,2022-03,47257512470.85988,48642296172.22221,Prime
266,2022-03,965695254.3484195,1038452849.49495,Deep subprime
267,2022-04,12228957097.68597,11949866128.28282,Near-prime
267,2022-04,168611951878.4345,171655225696.4647,Super-prime
267,2022-04,3343107897.530033,3340211381.818183,Subprime
267,2022-04,43171018739.681,43340806697.9798,Prime
267,2022-04,833485925.85107,819554969.1919192,Deep subprime
268,2022-05,10741477943.22947,11158540526.76768,Near-prime
268,2022-05,141572766637.2931,158321956717.1717,Super-prime
268,2022-05,3221081029.098156,3290040310.606061,Subprime
268,2022-05,36909398065.89574,40845188491.41415,Prime
268,2022-05,764054020.2325293,716350415.6565654,Deep subprime
269,2022-06,10609219225.89333,11665874818.18182,Near-prime
269,2022-06,132045092720.5114,149695036607.5757,Super-prime
269,2022-06,2926072446.61926,3017470576.767676,Subprime
269,2022-06,34730331319.62811,38890005951.01011,Prime
269,2022-06,748736471.6829487,750348138.3838387,Deep subprime
270,2022-07,116777676506.8518,120189161646.4647,Super-prime
270,2022-07,30687102112.05191,32089106714.64645,Prime
270,2022-07,3105974904.237068,3191809254.040405,Subprime
270,2022-07,742437081.330362,721456396.4646465,Deep subprime
270,2022-07,9925686515.660307,10816981234.84849,Near-prime
271,2022-08,108712626956.3985,121444009448.9898,Super-prime
271,2022-08,28915719840.79063,31881113647.47475,Prime
271,2022-08,3182078302.403371,3595966167.171718,Subprime
271,2022-08,735588447.6326427,848313934.3434341,Deep subprime
271,2022-08,9754096348.006262,11172239666.66667,Near-prime
272,2022-09,103160257887.2532,110799603779.798,Super-prime
272,2022-09,27364103524.68314,28527433524.24244,Prime
272,2022-09,2944159149.69819,3206509160.101011,Subprime
272,2022-09,866705851.9199258,914775985.3535352,Deep subprime
272,2022-09,9962732776.261349,10297662494.9495,Near-prime
273,2022-10,24151203107.06647,24995467730.30303,Prime
273,2022-10,2577751232.194604,2683976546.464647,Subprime
273,2022-10,594989485.8096066,624588874.2424241,Deep subprime
273,2022-10,8455382596.463777,8732683368.181818,Near-prime
273,2022-10,90640705522.56082,94352478146.46465,Super-prime
274,2022-11,22181558396.39481,20718614426.76769,Prime
274,2022-11,2430396518.920938,2341527845.959595,Subprime
274,2022-11,706234268.363377,702002439.3939393,Deep subprime
274,2022-11,7505503877.923706,6823483771.212123,Near-prime
274,2022-11,83063019697.3555,75431136207.57574,Super-prime
275,2022-12,2180873495.96309,2129269117.171717,Subprime
275,2022-12,21974996857.82234,20329514560.10101,Prime
275,2022-12,614491667.0116152,590646306.0606061,Deep subprime
275,2022-12,6762319869.613608,6379033295.959597,Near-prime
275,2022-12,81371394939.6283,77788050256.56563,Super-prime
276,2023-01,18347359866.57496,14695158110.60606,Prime
276,2023-01,2035849512.104965,1621775552.020202,Subprime
276,2023-01,576330472.6866636,532420319.1919191,Deep subprime
276,2023-01,6731803319.099733,5457203303.030303,Near-prime
276,2023-01,74870802915.43791,54027901462.12122,Super-prime
277,2023-02,20182333271.04934,16868258162.62627,Prime
277,2023-02,2166400682.685002,1830132480.808081,Subprime
277,2023-02,7120940863.485526,6086291475.757575,Near-prime
277,2023-02,722476441.8958178,646300450.5050504,Deep subprime
277,2023-02,78201887765.96324,63366317029.79798,Super-prime
278,2023-03,22036013943.81143,22768948302.52525,Prime
278,2023-03,2339032461.356974,2473710494.444444,Subprime
278,2023-03,564826988.3786165,601799925.7575756,Deep subprime
278,2023-03,7675390013.66718,8061727651.515153,Near-prime
278,2023-03,88823912044.85954,92297625127.27275,Super-prime
279,2023-04,21664610083.31978,21967876950,Prime
279,2023-04,2434156096.550282,2471329443.939394,Subprime
