month,date,vol,vol_unadj,age_group
301,2025-02,43555253745.58643,36212594574.0307,Age 45-64
301,2025-02,59612218398.13326,46886014879.60365,Age 30-44
302,2025-03,12766479560.07632,13787763853.10466,Age 65 and older
302,2025-03,17434520508.29135,17270557765.5362,Younger than 30
302,2025-03,46234071120.32168,47364170452.51779,Age 45-64
302,2025-03,60687278147.46178,61463615373.89275,Age 30-44
303,2025-04,14048482583.245,15309379302.91377,Age 65 and older
303,2025-04,17891790764.48012,18744038876.53204,Younger than 30
303,2025-04,51944527060.34872,53477027865.10262,Age 45-64
303,2025-04,67552028818.67933,71276222415.73663,Age 30-44
304,2025-05,14042610546.00396,15745565744.9415,Age 65 and older
304,2025-05,17872145570.67798,20864971410.17376,Younger than 30
304,2025-05,46650165133.41156,52740732182.81712,Age 45-64
304,2025-05,62602530213.94852,75479738543.1861,Age 30-44
305,2025-06,14018530472.23575,14977818073.53855,Age 65 and older
305,2025-06,17210906101.12088,19824490417.84548,Younger than 30
305,2025-06,47675537135.57163,52828245316.71546,Age 45-64
305,2025-06,64450230374.87791,75208016025.18765,Age 30-44
